ID,geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,go_term
Vitvi08g01510,Vitvi08g01510,726.02,-1.000932,0.1536066,-6.516203,7.21E-11,0,GO:0005576
Vitvi03g00209,Vitvi03g00209,192.8721,1.213117,0.18623,6.51408,7.31E-11,0,GO:0005576
Vitvi06g01455,Vitvi06g01455,78.29649,1.618757,0.2487998,6.506264,7.70E-11,0,#N/A
Vitvi08g01816,Vitvi08g01816,78.39663,1.344468,0.2067228,6.503724,7.84E-11,0,GO:0003723
Vitvi18g03096,Vitvi18g03096,143.9693,-1.282769,0.1973128,-6.501195,7.97E-11,0,#N/A
Vitvi05g01435,Vitvi05g01435,105.4265,1.272574,0.1957863,6.499811,8.04E-11,0,#N/A
Vitvi08g01352,Vitvi08g01352,60.32691,1.735032,0.2669644,6.499113,8.08E-11,0,GO:0004672
Vitvi06g00562,Vitvi06g00562,36.69199,-1.47171,0.2267926,-6.489234,8.63E-11,0,GO:0016758
Vitvi17g00547,Vitvi17g00547,44.56916,1.967414,0.303233,6.488124,8.69E-11,0,GO:0005741
Vitvi05g02108,Vitvi05g02108,39.07364,2.543083,0.3924517,6.479988,9.17E-11,0,GO:0005618
Vitvi03g00410,Vitvi03g00410,13.53563,2.321379,0.3584374,6.476387,9.39E-11,0,GO:0005506
Vitvi01g00810,Vitvi01g00810,22.44851119,2.29599135,0.354655497,6.473863698,9.55E-11,0,#N/A
Vitvi18g01504,Vitvi18g01504,206.9906,1.066608,0.1648298,6.470964,9.74E-11,0,GO:0016491
Vitvi05g01780,Vitvi05g01780,23.08366,-5.794766,0.8956831,-6.469661,9.82E-11,0,#N/A
Vitvi13g01862,Vitvi13g01862,29.53169,2.172031,0.3360127,6.464133,1.02E-10,0,GO:0003677
Vitvi06g00812,Vitvi06g00812,741.4778,1.012148,0.1572104,6.438179,1.21E-10,0,GO:0004672
Vitvi09g00782,Vitvi09g00782,175.6975,1.073544,0.1667978,6.436202,1.22E-10,0,#N/A
Vitvi07g02558,Vitvi07g02558,66.83869,2.03155,0.3157122,6.434815,1.24E-10,0,GO:0016758
Vitvi16g01900,Vitvi16g01900,127.5059,-1.023933,0.1591863,-6.432296,1.26E-10,0,#N/A
Vitvi05g00163,Vitvi05g00163,32.48031,2.101154,0.3268024,6.429431,1.28E-10,0,GO:0016491
Vitvi04g01220,Vitvi04g01220,177.4996,1.047687,0.1630318,6.426273,1.31E-10,0,GO:0005509
Vitvi10g01857,Vitvi10g01857,110.4488,1.348907,0.2099029,6.42634,1.31E-10,0,#N/A
Vitvi06g00526,Vitvi06g00526,101.4082,1.636356,0.2547706,6.422858,1.34E-10,0,#N/A
Vitvi06g01559,Vitvi06g01559,452.2376,1.132106,0.176269,6.4226,1.34E-10,0,#N/A
Vitvi07g00130,VviTPS68,552.1783,-1.092958,0.1702222,-6.420776,1.36E-10,0,GO:0010333
Vitvi08g02293,Vitvi08g02293,53.47276,-1.626711,0.2535261,-6.416343,1.40E-10,0,#N/A
Vitvi11g01437,Vitvi11g01437,133.0971,-2.176423,0.3396141,-6.408518,1.47E-10,0,GO:0004601
Vitvi01g01714,Vitvi01g01714,56.89608015,1.900299847,0.29743632,6.388930059,1.67E-10,0,#N/A
Vitvi09g01738,Vitvi09g01738,96.19349,1.52354,0.2385022,6.38795,1.68E-10,0,#N/A
Vitvi03g00083,Vitvi03g00083,2523.338,1.545929,0.2420079,6.387926,1.68E-10,0,GO:0015267
Vitvi07g00380,Vitvi07g00380,124.8094,1.065832,0.1669398,6.384529,1.72E-10,0,#N/A
Vitvi12g02200,Vitvi12g02200,108.3192,1.283291,0.2010691,6.382339,1.74E-10,0,#N/A
Vitvi18g00773,Vitvi18g00773,67.02404,1.608669,0.252089,6.381354,1.76E-10,0,GO:0004252
Vitvi07g00654,Vitvi07g00654,66.45338,1.445943,0.22662,6.380474,1.77E-10,0,#N/A
Vitvi12g00048,Vitvi12g00048,174.439,1.110576,0.1741634,6.376632,1.81E-10,0,GO:0003700
Vitvi09g01946,Vitvi09g01946,107.9283,1.251045,0.1963388,6.371868,1.87E-10,0,#N/A
Vitvi04g00997,Vitvi04g00997,821.6295,2.55583,0.4012742,6.369287,1.90E-10,0,GO:0016788
Vitvi12g00015,Vitvi12g00015,132.9878,1.559187,0.244803,6.36915,1.90E-10,0,#N/A
Vitvi10g00469,Vitvi10g00469,44.39421,1.699696,0.2673287,6.358074,2.04E-10,0,GO:0003700
Vitvi13g00784,Vitvi13g00784,644.823,-1.319297,0.2076543,-6.353332,2.11E-10,0,GO:0005524
Vitvi01g01803,Vitvi01g01803,96.17506441,1.711098609,0.26933281,6.353101244,2.11E-10,0,GO:0004601
Vitvi15g01431,Vitvi15g01431,70.96559,1.266279,0.1993676,6.351479,2.13E-10,0,#N/A
Vitvi02g01640,Vitvi02g01640,87.83572,2.403772,0.3784506,6.351612,2.13E-10,0,GO:0009916
Vitvi02g00020,Vitvi02g00020,54.72415259,1.553953574,0.245368189,6.333150106,2.40E-10,0,GO:0005506
Vitvi19g01954,Vitvi19g01954,26.66537,-1.785493,0.2820794,-6.329753,2.46E-10,0,GO:0004672
Vitvi07g02160,Vitvi07g02160,1311.356,-1.241402,0.1962009,-6.327197,2.50E-10,0,#N/A
Vitvi01g02061,Vitvi01g02061,40.58068539,-1.864128322,0.294637863,-6.326845782,2.50E-10,0,#N/A
Vitvi13g02008,Vitvi13g02008,104.3551,2.068021,0.326969,6.324824,2.54E-10,0,GO:0004252
Vitvi19g01852,Vitvi19g01852,1199.059,-1.118918,0.1769699,-6.322648,2.57E-10,0,#N/A
Vitvi07g00361,Vitvi07g00361,631.5465,1.06829,0.1690051,6.321053,2.60E-10,0,#N/A
Vitvi18g02779,Vitvi18g02779,133.7253,1.685624,0.2666799,6.320775,2.60E-10,0,GO:0006508
Vitvi10g02225,Vitvi10g02225,31.90842,1.851126,0.2930721,6.316284,2.68E-10,0,GO:0004672
Vitvi08g01377,Vitvi08g01377,1802.512,1.255164,0.1987723,6.314581,2.71E-10,0,#N/A
Vitvi07g00146,Vitvi07g00146,72.24165,1.279756,0.203057,6.302447,2.93E-10,0,#N/A
Vitvi03g01198,Vitvi03g01198,65.34253,1.552531,0.2463888,6.301144,2.95E-10,0,#N/A
Vitvi15g00913,Vitvi15g00913,68.45125,1.602006,0.2544083,6.29699,3.03E-10,0,#N/A
Vitvi19g02192,Vitvi19g02192,214.1553,1.681726,0.2675847,6.284837,3.28E-10,0,GO:0005515
Vitvi09g01512,Vitvi09g01512,1833.371,-1.243015,0.1978751,-6.281815,3.35E-10,0,GO:0045735
Vitvi14g02553,Vitvi14g02553,211.7743,1.805336,0.2874201,6.281174,3.36E-10,0,GO:0045735
Vitvi06g00109,Vitvi06g00109,11.61349,3.310488,0.5271166,6.280371,3.38E-10,0,#N/A
Vitvi05g00448,Vitvi05g00448,171.2092,1.357759,0.2162719,6.278018,3.43E-10,0,#N/A
Vitvi18g00289,Vitvi18g00289,57.95706,-1.571119,0.250271,-6.277672,3.44E-10,0,GO:0016020
Vitvi14g00023,Vitvi14g00023,84.97342,1.200781,0.1914806,6.271031,3.59E-10,0,GO:0005515
Vitvi08g01246,Vitvi08g01246,13.54183,3.010049,0.4805823,6.263337,3.77E-10,0,GO:0004672
Vitvi18g01705,Vitvi18g01705,153.3189,1.08734,0.1736083,6.263178,3.77E-10,0,GO:0005515
Vitvi10g00612,Vitvi10g00612,58.23058,2.322431,0.3708466,6.262512,3.79E-10,0,#N/A
Vitvi13g01818,Vitvi13g01818,90.34651,-1.261619,0.2015736,-6.25885,3.88E-10,0,#N/A
Vitvi18g00757,Vitvi18g00757,136.1375,1.260438,0.2014311,6.257416,3.91E-10,0,GO:0003677
Vitvi02g00436,Vitvi02g00436,109.3046355,1.720171299,0.275142513,6.251928441,4.05E-10,0,GO:0051287
Vitvi06g01255,Vitvi06g01255,222.5398,1.075423,0.1720995,6.248846,4.13E-10,0,#N/A
Vitvi00g00822,Vitvi00g00822,27.32579349,2.000082357,0.320305371,6.244298529,4.26E-10,0,GO:0004672
Vitvi18g00353,Vitvi18g00353,195.93,1.100535,0.1763193,6.241717,4.33E-10,0,GO:0009058
Vitvi08g01293,Vitvi08g01293,54.7386,1.73343,0.2777353,6.241302,4.34E-10,0,#N/A
Vitvi19g01977,Vitvi19g01977,16.60792,2.628404,0.421192,6.240393,4.36E-10,0,#N/A
Vitvi07g00259,Vitvi07g00259,223.4966,-1.41958,0.2274901,-6.240183,4.37E-10,0,#N/A
Vitvi14g02551,Vitvi14g02551,256.4344,1.889335,0.3029851,6.235736,4.50E-10,0,GO:0045735
Vitvi12g01624,Vitvi12g01624,341.9284,1.310323,0.2102497,6.232221,4.60E-10,0,GO:0004601
Vitvi14g01543,Vitvi14g01543,323.478,1.031493,0.165925,6.216625,5.08E-10,0,#N/A
Vitvi18g00775,Vitvi18g00775,217.0903,1.271687,0.2046146,6.215033,5.13E-10,0,#N/A
Vitvi12g00117,Vitvi12g00117,750.4917,-1.117974,0.1800234,-6.210159,5.29E-10,0,#N/A
Vitvi15g00523,Vitvi15g00523,12.73145,3.010799,0.4848481,6.209777,5.31E-10,0,GO:0005506
Vitvi06g00227,Vitvi06g00227,33.96963,1.899485,0.3059108,6.209277,5.32E-10,0,GO:0004672
Vitvi07g02490,Vitvi07g02490,108.253,1.338103,0.2155846,6.206857,5.41E-10,0,#N/A
Vitvi06g00040,Vitvi06g00040,29.22032,2.060058,0.3320723,6.203642,5.52E-10,0,#N/A
Vitvi03g00703,Vitvi03g00703,17.1333,2.54918,0.4111618,6.199944,5.65E-10,0,#N/A
Vitvi11g00641,Vitvi11g00641,26.16354,2.783475,0.4490552,6.198515,5.70E-10,0,GO:0008061
Vitvi06g00964,Vitvi06g00964,113.2531,1.140046,0.1839338,6.198133,5.71E-10,0,GO:0003777
Vitvi02g00121,Vitvi02g00121,346.3757588,1.11413843,0.179794519,6.196731902,5.76E-10,0,GO:0003677
Vitvi05g00028,Vitvi05g00028,195.035,-1.313318,0.2120792,-6.192585,5.92E-10,0,#N/A
Vitvi13g01379,Vitvi13g01379,49.52609,1.490996,0.2409709,6.187453,6.11E-10,0,GO:0008146
Vitvi08g00978,Vitvi08g00978,96.94734,1.416673,0.2290842,6.184069,6.25E-10,0,GO:0016021
Vitvi02g00546,Vitvi02g00546,71.89275,1.173745,0.1901464,6.172847,6.71E-10,0,#N/A
Vitvi11g01281,Vitvi11g01281,31.12254,2.106672,0.3412873,6.172723,6.71E-10,0,GO:0004672
Vitvi07g01686,Vitvi07g01686,54.3268,1.589726,0.2578232,6.165955,7.01E-10,0,#N/A
Vitvi14g01550,Vitvi14g01550,145.6814,1.02006,0.1655568,6.161388,7.21E-10,0,GO:0005515
Vitvi18g02014,Vitvi18g02014,123.7286,1.488071,0.2417965,6.154231,7.54E-10,0,GO:0016758
Vitvi04g00998,Vitvi04g00998,171.1191,7.400785,1.205182,6.140804,8.21E-10,0,GO:0016788
Vitvi14g02594,Vitvi14g02594,30.91842,1.569247,0.2555616,6.140386,8.23E-10,0,#N/A
Vitvi01g00732,Vitvi01g00732,235.0054943,1.540958996,0.251068322,6.137608221,8.38E-10,0,#N/A
Vitvi08g01537,Vitvi08g01537,286.367,1.716479,0.2801423,6.127168,8.95E-10,0,GO:0004672
Vitvi10g00224,Vitvi10g00224,22.75585,2.490637,0.4065938,6.125614,9.03E-10,0,GO:0005737
Vitvi10g02112,Vitvi10g02112,50.97418,-1.588232,0.2593958,-6.122814,9.19E-10,0,#N/A
Vitvi19g00682,Vitvi19g00682,186.4579,1.675001,0.2736161,6.121719,9.26E-10,0,#N/A
Vitvi12g02454,Vitvi12g02454,125.1052,1.057603,0.173096,6.10992,9.97E-10,0,GO:0016747
Vitvi03g01559,Vitvi03g01559,20.80849,3.103454,0.5080936,6.108035,1.01E-09,0,GO:0016787
Vitvi07g02100,Vitvi07g02100,48.66509,-1.251776,0.2050299,-6.105333,1.03E-09,0,#N/A
Vitvi06g00665,Vitvi06g00665,599.018,1.064014,0.1743419,6.103034,1.04E-09,0,#N/A
Vitvi12g00272,Vitvi12g00272,30.45993,2.21082,0.3622506,6.103013,1.04E-09,0,GO:0003824
Vitvi07g00174,Vitvi07g00174,83.4789,1.876789,0.3076376,6.100649,1.06E-09,0,#N/A
Vitvi15g00298,Vitvi15g00298,138.7804,1.09249,0.1795064,6.086076,1.16E-09,0,GO:0003824
Vitvi04g00644,Vitvi04g00644,473.5981,1.087885,0.1787747,6.085229,1.16E-09,0,#N/A
Vitvi10g00330,Vitvi10g00330,23.06146,2.033033,0.3344863,6.078075,1.22E-09,0,#N/A
Vitvi16g01078,Vitvi16g01078,595.011,1.410165,0.2322871,6.070784,1.27E-09,0,GO:0016747
Vitvi08g02383,Vitvi08g02383,29.39429,2.130522,0.3516771,6.058177,1.38E-09,0,#N/A
Vitvi13g00390,Vitvi13g00390,57.02563,1.580719,0.2609901,6.056624,1.39E-09,0,GO:0005089
Vitvi06g01477,Vitvi06g01477,93.34363,-1.220976,0.2018047,-6.050284,1.45E-09,0,#N/A
Vitvi17g00400,Vitvi17g00400,132.5214,1.257432,0.2078685,6.04917,1.46E-09,0,GO:0030247
Vitvi04g00306,Vitvi04g00306,15.1893,7.347943,1.215236,6.046516,1.48E-09,0,GO:0005515
Vitvi18g02715,Vitvi18g02715,198.6326,1.053448,0.1743278,6.042915,1.51E-09,0,GO:0005506
Vitvi03g00597,Vitvi03g00597,417.9784,1.119051,0.1853891,6.036227,1.58E-09,0,#N/A
Vitvi10g02256,Vitvi10g02256,78.39539,3.011002,0.4989685,6.034453,1.60E-09,0,#N/A
Vitvi11g01470,Vitvi11g01470,1365.4,1.684631,0.2794625,6.028112,1.66E-09,0,#N/A
Vitvi12g02143,Vitvi12g02143,138.3395,1.078327,0.1788923,6.027799,1.66E-09,0,GO:0005515
Vitvi17g00979,Vitvi17g00979,52.38477,1.606919,0.2666636,6.026014,1.68E-09,0,GO:0003887
Vitvi19g01788,VviTPS22,20.68217,-2.83987,0.4731907,-6.001534,1.95E-09,0,GO:0000287
Vitvi18g01101,Vitvi18g01101,70.84226,1.233153,0.2054893,6.001056,1.96E-09,0,#N/A
Vitvi03g01849,Vitvi03g01849,30.78335,1.817865,0.3029222,6.001095,1.96E-09,0,GO:0043531
Vitvi13g01773,Vitvi13g01773,145.264,1.515236,0.252613,5.998251,1.99E-09,0,#N/A
Vitvi01g00300,Vitvi01g00300,245.2086237,1.250222506,0.208430515,5.998270012,1.99E-09,0,GO:0016788
Vitvi14g01926,Vitvi14g01926,20.4859,-2.550574,0.4255908,-5.993021,2.06E-09,0,#N/A
Vitvi07g02149,Vitvi07g02149,17.11992,2.138266,0.3569705,5.990034,2.10E-09,0,#N/A
Vitvi12g00056,Vitvi12g00056,323.1205,1.372025,0.2292978,5.983592,2.18E-09,0,GO:0000148
Vitvi14g00076,Vitvi14g00076,185.7005,1.216934,0.2038043,5.971089,2.36E-09,0,GO:0005515
Vitvi10g01787,Vitvi10g01787,118.6051,1.00864,0.1689933,5.96852,2.39E-09,0,GO:0004970
Vitvi14g01799,Vitvi14g01799,63.49812,1.389611,0.233346,5.955156,2.60E-09,0,#N/A
Vitvi18g00640,Vitvi18g00640,159.1151,1.001825,0.1682328,5.954993,2.60E-09,0,GO:0006629
Vitvi11g01208,Vitvi11g01208,106.8948,-1.151422,0.1934093,-5.953293,2.63E-09,0,GO:0016021
Vitvi04g00461,Vitvi04g00461,33.4117,1.469417,0.247065,5.947493,2.72E-09,0,#N/A
Vitvi13g01849,Vitvi13g01849,41.26524,1.523291,0.2563456,5.942333,2.81E-09,0,#N/A
Vitvi05g00487,Vitvi05g00487,61.98867,1.529302,0.2574014,5.941311,2.83E-09,0,#N/A
Vitvi08g02264,Vitvi08g02264,121.8146,1.553055,0.261498,5.939069,2.87E-09,0,#N/A
Vitvi12g00565,VviTPS33,35.63728,2.441675,0.4117741,5.929648,3.04E-09,0,GO:0010333
Vitvi04g01838,Vitvi04g01838,229.1819,1.036986,0.1749164,5.928467,3.06E-09,0,#N/A
Vitvi04g00480,Vitvi04g00480,210.4593,1.156459,0.19525,5.922963,3.16E-09,0,GO:0004630
Vitvi11g01472,Vitvi11g01472,317.8908,2.619227,0.442237,5.922677,3.17E-09,0,#N/A
Vitvi01g01941,Vitvi01g01941,28.52277106,2.003490805,0.338383909,5.920762629,3.20E-09,0,#N/A
Vitvi02g00019,Vitvi02g00019,22.22209038,2.080985994,0.351521916,5.919932447,3.22E-09,0,#N/A
Vitvi08g01787,Vitvi08g01787,1151.195,1.04867,0.1772058,5.917809,3.26E-09,0,GO:0005515
Vitvi13g00818,Vitvi13g00818,90.79245,-1.223577,0.2068144,-5.916307,3.29E-09,0,#N/A
Vitvi11g00181,Vitvi11g00181,59.90389,-1.281648,0.2167213,-5.913806,3.34E-09,0,GO:0005515
Vitvi14g01067,Vitvi14g01067,108.4856,1.314248,0.2222337,5.913812,3.34E-09,0,GO:0003700
Vitvi14g00183,Vitvi14g00183,41.18472,1.719116,0.2906936,5.913842,3.34E-09,0,GO:0016491
Vitvi13g00507,Vitvi13g00507,18863.52,-1.132089,0.191445,-5.91339,3.35E-09,0,GO:0005975
Vitvi19g02024,Vitvi19g02024,138.2786,3.241992,0.5485159,5.910479,3.41E-09,0,#N/A
Vitvi19g02213,Vitvi19g02213,45.74544,-1.775475,0.3006626,-5.905207,3.52E-09,0,GO:0005506
Vitvi19g00397,Vitvi19g00397,215.888,1.045153,0.1770653,5.902644,3.58E-09,0,#N/A
Vitvi02g00295,Vitvi02g00295,363.6020492,1.489922636,0.252648346,5.897219041,3.70E-09,0,GO:0015267
Vitvi13g02077,Vitvi13g02077,121.0435,1.853182,0.314267,5.896838,3.71E-09,0,#N/A
Vitvi14g03044,Vitvi14g03044,25.99077,2.974227,0.5051857,5.887394,3.92E-09,0,GO:0005524
Vitvi01g00403,Vitvi01g00403,93.89270879,1.40369192,0.238466273,5.886333125,3.95E-09,0,#N/A
Vitvi15g01587,Vitvi15g01587,12.13248,2.86365,0.4864934,5.886307,3.95E-09,0,GO:0004144
Vitvi19g02265,Vitvi19g02265,32.2729,1.920159,0.3266721,5.877938,4.15E-09,0,#N/A
Vitvi07g02812,Vitvi07g02812,78.34297,1.402864,0.2388177,5.874204,4.25E-09,0,#N/A
Vitvi07g01600,Vitvi07g01600,68.46015,1.812553,0.3088202,5.86928,4.38E-09,0,GO:0004553
Vitvi08g02226,Vitvi08g02226,48.13893,2.138559,0.364425,5.868311,4.40E-09,0,GO:0005515
Vitvi10g00828,Vitvi10g00828,17.95948,2.812999,0.4798571,5.86216,4.57E-09,0,#N/A
Vitvi15g01019,Vitvi15g01019,70.59432,1.211915,0.2068024,5.860255,4.62E-09,0,#N/A
Vitvi07g02789,Vitvi07g02789,427.3668,1.245757,0.2125875,5.859971,4.63E-09,0,#N/A
Vitvi07g02832,Vitvi07g02832,249.4038,1.371404,0.2340547,5.859332,4.65E-09,0,#N/A
Vitvi14g00270,Vitvi14g00270,112.3812,1.073649,0.1833022,5.857262,4.71E-09,0,GO:0030001
Vitvi08g01013,Vitvi08g01013,125.0843,1.168675,0.1997554,5.850529,4.90E-09,0,GO:0005524
Vitvi19g00536,Vitvi19g00536,63.8845,1.762101,0.3012959,5.848407,4.96E-09,0,#N/A
Vitvi03g00700,Vitvi03g00700,31.67493,2.009957,0.3437356,5.847392,4.99E-09,0,#N/A
Vitvi18g01037,Vitvi18g01037,23.98288,1.757492,0.3007432,5.84383,5.10E-09,0,GO:0006508
Vitvi10g00082,Vitvi10g00082,104.9838,1.17233,0.2006957,5.841332,5.18E-09,0,GO:0005507
Vitvi04g00501,Vitvi04g00501,23124.01,1.224425,0.2097679,5.837044,5.31E-09,0,#N/A
Vitvi13g02515,Vitvi13g02515,30.59026,1.994074,0.3417796,5.834385,5.40E-09,0,GO:0016747
Vitvi07g02834,Vitvi07g02834,122.7035,1.731091,0.2967756,5.832994,5.44E-09,0,#N/A
Vitvi03g00653,Vitvi03g00653,21.68605,1.866957,0.3200607,5.833133,5.44E-09,0,GO:0004553
Vitvi02g01808,Vitvi02g01808,7600.985,1.3139,0.2253064,5.831614,5.49E-09,0,#N/A
Vitvi09g00792,Vitvi09g00792,23.50631,-2.564421,0.439915,-5.829356,5.56E-09,0,#N/A
Vitvi18g02604,Vitvi18g02604,80.55194,1.550618,0.2660019,5.829349,5.56E-09,0,GO:0003680
Vitvi03g00881,Vitvi03g00881,16.02633,3.013652,0.5184257,5.813083,6.13E-09,0,GO:0004672
Vitvi06g01192,Vitvi06g01192,24.53069,2.112933,0.3635967,5.8112,6.20E-09,0,GO:0005506
Vitvi18g00730,Vitvi18g00730,3444.652,-1.234116,0.2124197,-5.8098,6.25E-09,0,GO:0016787
Vitvi19g01938,Vitvi19g01938,143.7111,1.009582,0.173831,5.807838,6.33E-09,0,GO:0004672
Vitvi05g00476,Vitvi05g00476,192.7248,1.194429,0.2057072,5.80645,6.38E-09,0,#N/A
Vitvi10g01852,Vitvi10g01852,170.1207,1.212376,0.2088355,5.805409,6.42E-09,0,#N/A
Vitvi12g02168,Vitvi12g02168,90.81558,1.223811,0.2108437,5.804353,6.46E-09,0,GO:0006952
Vitvi01g00397,Vitvi01g00397,633.660472,1.631060018,0.281032278,5.803817382,6.48E-09,0,GO:0005507
Vitvi12g00300,Vitvi12g00300,28.08606,1.651575,0.2847811,5.799453,6.65E-09,0,GO:0004672
Vitvi17g00282,Vitvi17g00282,121.7135,1.155371,0.1993071,5.796937,6.75E-09,0,#N/A
Vitvi14g01952,Vitvi14g01952,338.0786,1.025931,0.1770143,5.795755,6.80E-09,0,GO:0015267
Vitvi18g02396,Vitvi18g02396,39.12881,-1.843158,0.3180706,-5.794807,6.84E-09,0,GO:0016020
Vitvi11g01293,Vitvi11g01293,126.7014,1.470182,0.2539491,5.78928,7.07E-09,0,#N/A
Vitvi06g00231,Vitvi06g00231,102.0556,1.145478,0.1981682,5.780335,7.46E-09,0,#N/A
Vitvi02g00116,Vitvi02g00116,69.62912599,1.994339063,0.345325248,5.775248336,7.68E-09,0,#N/A
Vitvi07g02561,Vitvi07g02561,22.09064,2.666245,0.4619256,5.772022,7.83E-09,0,GO:0055114
Vitvi18g03169,Vitvi18g03169,110.6231,1.059558,0.183644,5.769632,7.94E-09,0,GO:0005515
Vitvi17g00097,Vitvi17g00097,170.2615,-1.082804,0.1877448,-5.767426,8.05E-09,0,#N/A
Vitvi12g00231,Vitvi12g00231,105.3708,1.149157,0.1992484,5.767463,8.05E-09,0,GO:0005525
Vitvi19g02189,Vitvi19g02189,35.0551,2.731376,0.4738288,5.764478,8.19E-09,0,GO:0005515
Vitvi12g00566,Vitvi12g00566,31.63216,2.14127,0.371534,5.76332,8.25E-09,0,#N/A
Vitvi11g00089,Vitvi11g00089,37634.69,1.301607,0.2258689,5.762664,8.28E-09,0,GO:0045735
Vitvi17g01105,Vitvi17g01105,20.92412,2.17312,0.3779033,5.750467,8.90E-09,0,GO:0004866
Vitvi06g01536,Vitvi06g01536,88.04075,1.25697,0.2187645,5.745767,9.15E-09,0,GO:0003677
Vitvi18g00667,Vitvi18g00667,3505.805,-1.113511,0.1938147,-5.745235,9.18E-09,0,#N/A
Vitvi16g00501,Vitvi16g00501,248.9944,1.865159,0.3247217,5.743869,9.25E-09,0,GO:0004672
Vitvi18g02890,Vitvi18g02890,31.26062,1.835975,0.3198247,5.740567,9.44E-09,0,#N/A
Vitvi01g01845,Vitvi01g01845,169.1538048,1.369059186,0.238632718,5.737097556,9.63E-09,0,#N/A
Vitvi03g00318,Vitvi03g00318,57.13373,1.850321,0.3226,5.735652,9.71E-09,0,GO:0003677
Vitvi07g02735,Vitvi07g02735,207.2591,1.602187,0.2794105,5.73417,9.80E-09,0,GO:0005515
Vitvi03g01529,Vitvi03g01529,11.39746,5.065471,0.8844324,5.72737,1.02E-08,0,GO:0005506
Vitvi19g01933,Vitvi19g01933,90.89522,1.199146,0.2094029,5.726504,1.03E-08,0,GO:0004672
Vitvi01g00636,Vitvi01g00636,144.7186673,1.092779075,0.190941863,5.723098427,1.05E-08,0,GO:0016788
Vitvi10g00732,Vitvi10g00732,163.0318,1.19366,0.2086243,5.721575,1.06E-08,0,GO:0003700
Vitvi16g00866,Vitvi16g00866,31.50647,1.527387,0.266971,5.721172,1.06E-08,0,GO:0005515
Vitvi16g00941,Vitvi16g00941,114.9511,2.219907,0.3887477,5.710405,1.13E-08,0,GO:0003700
Vitvi10g01854,Vitvi10g01854,123.0225,1.014894,0.1777802,5.7087,1.14E-08,0,#N/A
Vitvi14g01821,Vitvi14g01821,191.8446,1.104086,0.1938475,5.695644,1.23E-08,0,GO:0004601
Vitvi11g01676,Vitvi11g01676,26.22225,2.79817,0.4913347,5.69504,1.23E-08,0,GO:0005618
Vitvi14g02494,Vitvi14g02494,108.7115,1.267973,0.2227516,5.692318,1.25E-08,0,#N/A
Vitvi02g00456,Vitvi02g00456,25.49383426,1.813708594,0.318706693,5.690839366,1.26E-08,0,GO:0004252
Vitvi08g01221,Vitvi08g01221,144.379,1.045549,0.1837675,5.689521,1.27E-08,0,GO:0003700
Vitvi10g00015,Vitvi10g00015,110.4024,1.165252,0.2048245,5.689027,1.28E-08,0,#N/A
Vitvi06g01830,Vitvi06g01830,2165.025,1.063302,0.1869311,5.688203,1.28E-08,0,#N/A
Vitvi02g00393,Vitvi02g00393,200.6421854,-1.055201552,0.185745361,-5.680903925,1.34E-08,0,#N/A
Vitvi09g00022,Vitvi09g00022,86.94881,-1.421096,0.2508291,-5.665596,1.47E-08,0,#N/A
Vitvi14g00369,Vitvi14g00369,45.13858,-1.311113,0.2315268,-5.6629,1.49E-08,0,#N/A
Vitvi16g00040,Vitvi16g00040,163.254,1.488531,0.2630566,5.658599,1.53E-08,0,GO:0005506
Vitvi18g03161,Vitvi18g03161,124.8001,1.571487,0.2781676,5.649427,1.61E-08,0,GO:0003824
Vitvi10g00852,Vitvi10g00852,80.77441,1.653352,0.2929613,5.643584,1.67E-08,0,#N/A
Vitvi14g01141,Vitvi14g01141,24.4852,2.013186,0.3568036,5.64228,1.68E-08,0,GO:0008113
Vitvi04g00636,Vitvi04g00636,86.30505,1.16617,0.2069733,5.634399,1.76E-08,0,GO:0005515
Vitvi18g02522,Vitvi18g02522,37.68846,-1.722961,0.305928,-5.631918,1.78E-08,0,#N/A
Vitvi04g00831,Vitvi04g00831,324.2468,1.450498,0.2581042,5.619817,1.91E-08,0,GO:0005985
Vitvi07g02904,Vitvi07g02904,7.833581,3.606742,0.6419312,5.618581,1.93E-08,0,#N/A
Vitvi09g00971,Vitvi09g00971,67.50565,-1.480764,0.2635863,-5.617756,1.93E-08,0,GO:0015267
Vitvi03g00232,Vitvi03g00232,88.33214,1.021892,0.1820554,5.613086,1.99E-08,0,GO:0005515
Vitvi03g00427,Vitvi03g00427,41.87687,2.482756,0.4424863,5.610922,2.01E-08,0,#N/A
Vitvi07g02588,Vitvi07g02588,44.94992,1.566887,0.2795432,5.605168,2.08E-08,0,#N/A
Vitvi14g00299,Vitvi14g00299,20.42742,-2.450686,0.4372457,-5.604825,2.08E-08,0,#N/A
Vitvi19g01926,Vitvi19g01926,195.1688,1.318948,0.2353382,5.604481,2.09E-08,0,GO:0005509
Vitvi18g01093,Vitvi18g01093,86.60443,1.485301,0.265315,5.598255,2.17E-08,0,GO:0009733
Vitvi07g01636,Vitvi07g01636,905.6502,1.584907,0.2835441,5.589631,2.28E-08,0,#N/A
Vitvi17g01527,Vitvi17g01527,110.8502,1.539116,0.2756268,5.584059,2.35E-08,0,#N/A
Vitvi10g00647,Vitvi10g00647,138.6965,1.062476,0.190424,5.579528,2.41E-08,0,GO:0004672
